Record ID,AIM - Actionability Date,AIM - Company Notes,AIM - Direct Relationship,AIM - EBITDA Estimate,AIM - Ranking,AIM - Revenue Estimate,AIM - Top Prospect,Pipeline Opportunity,Company name,Company owner,AIM - Next Touch Date,AIM - Actionable Date,State/Region,City,Description,AIM - Known Ranking,FTE,Create Date,Last Modified Date,Associated Company,Associated Company IDs
15987756155,,,,,,,,,Allsynx,,,,TX,Richardson,"Thebenefitshub, LLC doing business as Allsynx offers an effective and easy-to-use technology and benefits education platform for its clients, so employees can make benefits choices that are the right fit for families. The company's business industry includes Computer Software.",,55,2023-06-07 03:01,2023-12-15 09:47,,
15988064774,,,,,,,,,KarmaCheck,,,,CA,San Francisco,"KarmaCheck, Inc. is a Tech-enabled background check platform with a mobile-first approach to provide the fastest background check in the industry. It provides its users with a modern background check experience while offering transparent, compliant, and accurate background checks for pre-employment needs.",,49,2023-06-07 03:01,2023-12-15 09:47,,
15988141650,,,,,C,,,,PTO Exchange,Jeffrey Bumb,,,WA,Woodinville,"PTO, Inc. doing business as PTO Exchange provides a better more cost-effective Paid-Time-Off program. The company offers PTO Exchange, which helps companies and employees transform the value of paid time off. It also provides more flexible benefits to employees.",,61,2023-06-07 03:01,2024-01-17 08:04,,
15988153933,,,,,,,,,Healthee,,,,NY,New York,"InsuRights, Inc. doing business as Healthee presents medical rights according to medical diagnosis and medical profile. The company is set out to improve human health by allowing employees (and people in general) to have better visibility and access to health benefits and medical rights. Its tool leverages automation, natural language processing, crowd wisdom, and artificial intelligence to help people save money, time and be healthier.",,55,2023-06-07 03:01,2024-01-03 08:26,,
15988153934,,Remote vet platform. Too small as a standalone.,Yes,,C,2,,Yes,Airvet,Josh Ruder,2024-02-14,,CA,Newport Beach,"Developer of a pet care application designed to connect pet owners with a veterinarian and modernize the pet care experience. The company's application offers a general health checkup, medical questions, behavioral questions, and follow-ups via live video, audio, and chats, enabling users to get affordable access to vet care that helps their pets live their happiest and healthiest lives.",,57,2023-06-07 03:01,2023-12-15 09:47,,
15988153938,,,,,,,,,GoFasti,,,,,,"GoFasti, LLC is a Talent-as-a-Service enabling company to scale its teams with hand-picked senior software engineers based in LatAm. It provides Technology, Software Development, Graphic Design, Sourcing, Social Media Managers, Mechanical Engineers, Fullstack Development, Front End Development, Back End Development, Coding, and Development.",,62,2023-06-07 03:01,2024-02-01 18:38,,
15988168537,,,,,,,,,Data Society,,,,DC,Washington,"Dsquorum, LLC doing business as Data Society, LLC is a DC-based data science training and solution company. It provides customized, industry-tailored data science training solutions. The company serves healthcare, financial services, professional services and consulting, aerospace and defense, telecommunications, and government industries.",,65,2023-06-07 03:01,2024-01-31 14:48,,
15988201532,,,,,,,,,PES Enrollments,,,,NJ,Ridgefield Park,PES Enrollments is an employee benefit for educators and enrollers. It provides exceptional enrollment solutions that educate and empower employees to understand the value of employee benefits and make informed decisions.,,50,2023-06-07 03:01,2024-02-01 18:55,,
15988219501,,,,,,,,,Nexben,,,,MN,Minneapolis,"Nexben, Inc. is a radical marketplace transformation by creating the first-ever end-to-end technology platform. Its cloud-based platform connects the benefits industry providing a marketplace for providers, brokers, and consumers to connect and transact. It offers health insurance, web-based software, employer benefits, benefits administration, employee enrollment, and scale-up tech.",,61,2023-06-07 03:01,2023-12-15 09:47,,
15987764649,,,,,,,,,Team Engine,,,,CO,Boulder,"Expedition Data, Inc. doing business as Team Engine offers a software platform that combines an applicant tracking system with a smart applicant sourcing engine to improve the hiring process. Its hiring automation platform uses technology to solve many of the challenges of hiring hourly workers.",,48,2023-06-07 03:01,2024-02-01 18:16,,
15988051051,,,,,,,,,Brite Benefits,,,,UT,Salt Lake City,"Brite Benefits, Inc. offers an employee benefits platform intended to help employees choose the benefits package. The company's platform offers relevant health insurance policies and healthcare plans to employees and promotes employees learning and self-guidance, enabling organizations to improve employee retention and create a sense of loyalty among the employees toward its organization.",,39,2023-06-07 03:01,2023-12-15 09:47,,
15988164117,,,,,,,,,Erin Technologies,,,,PA,Pittsburgh,"Erin Technologies, Inc. is a company developing an employee referral platform and a mobile application. It enables employers to automate employee referrals. The mobile application also has gamification and tracking features to keep employees active with the company’s talent acquisition initiatives.",,47,2023-06-07 03:01,2024-01-23 08:23,,
15988219504,,,,,,,,,EMP Trust Solutions,,,,MD,Gaithersburg,"EMP Trust Solutions, LLC provides human resources solutions and services across countries and job locations over the internet or intranet networks. It offers employee onboarding software, electronic form i-9, DHS e-verify, and SSN verifications, ats, payroll and benefits integrations, WotC work opportunity tax credits, human capital management, ERP integration to PeopleSoft the oracle and Deltek, sap r, 3, hrms, and hcms.",,42,2023-06-07 03:01,2023-12-15 09:47,,
15993892892,,JB spoke to CEO,,,,2,,,ClockWork Logistics Systems,Jeffrey Bumb,,,CA,Elk Grove,Intelligent Delivery Automation for the Global Supply Chain - Clockwork digitizes processes and extend existing systems into the people who do work to deliver goods across the global supply chain through a software only digital platform.,,,2023-06-07 13:57,2023-12-15 09:47,,
15994549878,,,No,,,,,,Transcendinfra,Jeffrey Bumb,,,NJ,"Princeton, NJ","Transcend is the global leader of water treatment design software, offering a suite of products to help engineers produce proposals & manage complex distribution.",,82,2023-06-07 17:02,2024-01-30 09:45,,
15994832471,,,,,,,,,Cleantechleaders,,,,,,,,,2023-06-07 17:06,2023-12-15 09:47,,
15994550669,,,,,,,,,RateLinx,Jeffrey Bumb,,,WI,Madison,"RateLinx makes logistics improvements easier. Our solutions help you reduce costs, get better results, and outperform your goals.",,,2023-06-07 17:48,2023-12-15 09:47,,
15995712281,,,No,,,,,,Actify,Jeffrey Bumb,,,CA,San Francisco,We enable auto suppliers to get ahead of the competition through program management optimization and CAD Visualization.,,51,2023-06-07 18:16,2024-01-31 15:58,,
15995738945,,Not interested. Asked us not to call back.,Yes,,B,,,,AssurX,Jeffrey Bumb,,,NV,Reno,"AssurX, Inc. is a software development company. It helps companies maintain quality and compliance, streamline workflow, control risk, and better manage any enterprise. It serves the energy and utilities, medical devices, pharmaceuticals, biotechnology, food & beverage, consumer goods, contract manufacturing, high technology, finance, and insurance industries.",,46,2023-06-07 18:22,2024-01-31 15:55,,
15995739008,,,No,,,,,,Braincube,Jeffrey Bumb,,,Auvergne-Rhône-Alpes,Issoire,"Industrial digital transformation solution : solution end to end IOT, big data platform and MI apps incl. advanced analytics.",,200,2023-06-07 18:27,2023-12-15 09:47,,
16003219638,,CEO responded. Looking to find 20 minutes outside of the conference to get introduced.,No,,B,6,,,GreenScreensAI,Jeffrey Bumb,,,NY,New York City,"GreenScreensAI, Inc. helps 3PLs increase broker margin contribution by helping price confidently, quickly, and effectively. It also can help find the money that's been left on the table, coach its team to be as effective as it can be, and decrease the time to close loads.",,47,2023-06-08 10:13,2024-01-30 14:24,,
16002817626,,,,,,,,,Uscapglobal,,,,IL,Chicago,"Since 1998, the US Capital team has been committed to providing small and lower middle market businesses and investors with sophisticated debt, equity, and investment opportunities usually available only to larger middle market companies and institutio...",,,2023-06-08 11:27,2023-12-15 09:47,,
16005169958,,,,,,,,No,Colin LeStrange - HCM Deal,Jeffrey Bumb,,2023-06-30,,,,,,2023-06-08 15:31,2023-12-19 11:20,,
16005040469,,"PE backed. Jeff Cook, Shea, leading deal. Q1 timeframe. Majority recap of PE firm.",No,,C,60,,No,Brandt Information Services,Jeffrey Bumb,,2024-02-06,FL,Tallahassee,Fishing and hunting licenses and camping and park reservations selling into conversation agencies. ,,243,2023-06-08 15:41,2023-12-15 09:47,,
16005040675,,Connect with Shea. Tip from Aeris. Idea from Levi Wade @ Moelis.,No,20,B,70,,Yes,Aspira,Josh Ruder,,2023-06-08,TX,Dallas,"RA Outdoors, LLC doing business as Aspira is a leading provider of cloud-based reservation and licensing technologies to public and private campgrounds as well as federal, state, provincial, and government park and conservation agencies, conveniently connecting them with outdoor adventure seekers from around the world. It also manages ReserveAmerica, an online marketplace for outdoor recreation activities.",,433,2023-06-08 15:49,2023-12-15 09:47,,
16005476989,,Curated process. Flagged to select investors.,No,,C,,,,Endace,Jeffrey Bumb,,,Auckland,Auckland,"EndaceProbe records weeks or months of rapidly searchable network history to bring clarity to Cyber Security incidents, alerts or threats.",,,2023-06-08 18:01,2023-12-15 09:47,,
16005477648,,Company at an inflection point with investors who are long in the tooth and won't fund growth.,No,,Not Interesting,,,No,Nok Nok Labs,Jeffrey Bumb,,,CA,San Jose,"Nok Nok Labs, Inc. develops products and services for online security and authentication. The company is backed by a team of security industry veterans from PGP, Netscape, PayPal, and Phoenix and has deep experience in building Internet-scale security protocols and products. Its products transform authentication by enabling end-to-end trust across the web using authentication methods that are natural to end-users and provide strong proof of identity.",,37,2023-06-08 18:37,2023-12-15 09:47,,
16007502343,,,,,,,,,Yale University,,,,CT,New Haven,"Yale University is a research university based in New Haven, Connecticut. Since its founding in 1701, Yale has been dedicated to expanding and sharing knowledge, inspiring innovation, and preserving cultural and scientific information for future genera...",,,2023-06-08 19:42,2024-01-31 15:07,,
16007813724,,,,,,,,,NYU college,,,,NY,New York,"NYU New York University, founded in 1831, is one of the world’s foremost research universities and is a member of the selective Association of American Universities. NYU has degree granting university campuses in New York, Abu Dhabi, and Shanghai; and ...",,,2023-06-08 21:06,2024-01-09 08:11,,
16007481137,2023 - 2H,"John Cramer @ RBC is close with the CEO, and Chris Dorn @ BTIG represented CareCloud in its sale to current ownership.",No,,C,,,Yes,Care Cloud,Josh Ruder,,,NJ,Franklin Township,Provider of ambulatory EHR software and RCM services.,,4000,2023-06-08 21:34,2023-12-15 09:47,,
16007630957,,Potential fit with Hubstaff (should it come back).,,,B,,,,ProHance,Josh Ruder,,,Karnataka,Bengaluru,Provider of SaaS workforce productivity platform for enterprise customers.,,,2023-06-08 21:49,2024-01-31 14:53,,
16017438885,,Founder no longer involved in the day to day operations of the business and seeking majority recap with new partner.,,,C,,,,Fidus Systems,Josh Ruder,,,Ontario,Ottawa,"Provider of outsourced, onshore electronic product design services to enterprise semiconductor and communications manufacturers.",,,2023-06-09 10:31,2024-01-31 14:54,,
16017225234,,,,,,,,,Grinnell College,,,,IA,Grinnell,Grinnell College is a private liberal arts college in Iowa founded in 1846. It provides individually advised learning for intellectually engaged students to produce graduates who are prepared to navigate the world’s complexities and responsibly contrib...,,,2023-06-09 10:37,2024-01-26 09:31,,
16017529250,,,,,Not Interesting,,,,Twenty20,Josh Ruder,,2023-06-23,TX,Irving,Provider of cloud IoT platform focused on smart surveillance and access control solutions on-grid and off-grid.,,,2023-06-09 10:47,2023-12-15 09:47,,
16019914925,,,,,,,,,Wood Gutmann & Bogart Insurance Brokers,,,,CA,Tustin,"Wood Gutmann & Bogart Insurance Brokers delivers high-quality service, cost-effective risk management and employee benefits for businesses and individuals.",,,2023-06-09 14:48,2023-12-15 09:47,,
16046846534,,,,,,,,,Efhuttongroup,,,,NY,New York,"EF Hutton was an American stock brokerage firm founded in 1904 by Edward Francis Hutton and his brother, Franklyn Laws Hutton.",,,2023-06-12 14:40,2023-12-15 09:47,,
16047174940,2023 - 2H,Follow up with Chris Dorn @ BTIG to learn more.. Intro to CEO from BTIG. Expect a $100M EV outcome.,Yes,,B,,,Yes,Medsurant Health,Josh Ruder,,,PA,Bridgeport,"Medsurant Heanth provides professional and affordable intraoperative services for hospitals and physicians. At Medsurant, our job is to make sure your medical provider is aware of how surgery is affecting your nervous system.",,40,2023-06-12 15:37,2024-02-01 16:14,,
16047175015,2023 - 2H,"Determine if interesting, will come to market in the next 12-18 months.. Idea from Chris Dorn @ BTIG. Potential fit with GetWell.",No,,Qualify,,,Yes,SONIFI Solutions,Josh Ruder,,2023-07-31,SD,Sioux Falls,"SONIFI Incorporated, previously SONIFI Solutions, is an interactive content and connectivity provider.",,600,2023-06-12 15:41,2024-02-01 16:06,,
16047175249,,EV expectations are $300M. Pass. ,Yes,-2,B,8,No,No,BeSmartee,Jeffrey Bumb,,,CA,Huntington Beach,"Mortgage POS, TPO Platform, and Home Equity POS contain all the critical features its clients need to reduce lending cycle times, reduce costs, and enhance the overall user experience. country.",,66,2023-06-12 15:50,2024-02-01 10:12,,
16047360414,2023 - 1H,Determine if interesting with ProSearch. Apparently too small as a standalone.. Idea from Ross Sausa @ Leonis. Busted Leonis process.,No,,Qualify,6,,Yes,Rapid Legal,Josh Ruder,,2023-06-12,CA,Chino Hills,"Rapid Legal is a U.S. premium provider of court filing, process serving and litigation support services for high-volume law firms and corporate legal departments.",,,2023-06-12 16:16,2024-02-01 18:26,,
16047360515,2023 - 1H,JR to reach out directly to CEO.. Idea from Ross Sausa @ Leonis.,No,,Qualify,,,No,GradGuard,Josh Ruder,,2023-06-12,AZ,Phoenix,Provider of integrated insurance and lifestyle benefits solution to colleges.,,,2023-06-12 16:18,2024-02-01 18:57,,
16047382087,2023 - 2H,"One step process straight to LOIs and close in September. VCs looking to cash out with management rolling for 80% majority recap. Talking to PE and strategics. Expectations are for a ""high single digit"" outcome. AIM passed.",No,,B,9,,No,Sawyer,Josh Ruder,,,NY,BROOKLYN,"Provider of billing and payments software and solutions for kids classes, camps, events, and activities.",,58,2023-06-12 16:20,2024-01-31 15:36,,
16047360586,2023 - 2H,"JR to reach out to CEO. Houlihan Process.. Idea from Ross Sausa @ Leonis. Seeking full sale, $21m revenue, 9m of EBITDA (claiming its 11), Leonis pitched at $160M, Houlihan pitched $200M.",No,,Not Interesting,21,,Yes,Cliq,Jeffrey Bumb,,,CA,Costa Mesa,Cliq is a leading provider of innovative merchant processing services and prepaid card solutions. ,,75,2023-06-12 16:23,2023-12-15 09:47,,
16047461409,,,,,,,,,APJ Consulting,,,,Krung Thep Maha Nakhon,Beverly Hills,"Web 2.0 & Cloud-based Application Development, IT & Marketing Consultants. Large-scale ERP & CRM Deployments, including Requirements Definition and Documentation, Work Breakdown using MS- Project, Resourcing and Resource Management, Project Kick-off, Development, Go-Live and Training.\r\n\r\nAmerican-run development team with Thai-based programmers. Currently training cutting edge programmers for our development needs. \r\n\r\nSpecialized in Asia - Pacific & Japan\r\n\r\nHire us to manage your software development or deployment project. \r\n\r\nWe manage everything from Requirements gathering and Joint Application Development (JAD) to Documentation, Training and Launch.\r\n\r\nCompleted multi-million dollar and multi-country deployments for SAP, Asian Development Bank, Unocal/Chevron, Northrop Grumman, Rockwell Collins, Franklin Templeton Funds and others.\r\n\r\nWe work across Industries: Oil & Gas, Aerospace, Financial, Pharmaceuticals & Health Care.",,,2023-06-12 17:08,2023-12-15 09:47,,
16057842569,,What is it now? or maybe now onow?,,,A,,,,slkdfj,Josh Ruder,,2023-06-30,,,Does this change it? what about now,,,2023-06-13 15:10,2023-12-15 09:47,,
16056632401,,CEO is going through product pivot/buildout; is targeting $17M / Breakeven by end of 2024,Yes,-5,C,13,,Yes,Red Analytics Pty Ltd,Matt Klein,2024-01-31,,New South Wales,Surry Hills,HIVERY is an innovative AI Category Management Optimization company delivering AI solutions to CPGs and Retailers.,,,2023-06-13 15:12,2024-02-01 15:52,,
16072094045,,,,,,,,,Snap,,,,CA,San Diego,,,,2023-06-14 12:01,2023-12-15 09:47,,
16073919855,,FT is engaged. Likely growth capital Q4. Sponsor coverage to introduce JB to FT deal team.,No,,C,30,,No,Getunion,Jeffrey Bumb,,,TX,"Austin, TX","Craft great experiences and know every customer with UNION POS; the easiest, smartest bar and restaurant point of sale system on the planet.",,256,2023-06-14 15:16,2024-02-01 08:48,,
16074043688,,Direct Outreach. Tip from FT Sponsor coverage Clayton Knocke.,No,,B,,,No,Integral Development,Jeffrey Bumb,,,CA,Palo Alto,"SaaS platform and transactional network is integral to their infrastructure, whether it’s payments, pricing, trading or managing risk.",,292,2023-06-14 15:21,2024-01-21 15:52,,
16073920167,,Get NDA. Shea taking company to market,No,,Qualify,,,No,Utility Inc,Jeffrey Bumb,,2023-06-15,GA,Decatur,"Utility provides mobile management communications technology and services that allow utility, first responder, and transit organizations. Contact us today.",,,2023-06-14 15:29,2024-01-03 08:10,,
16074044275,,Direct outbound to VRA. Tip from Aeris in market with VRA,No,,Qualify,,,No,Government Window,Jeffrey Bumb,,,GA,Kennesaw,providing convenient and secure payment methods for citizens,,21,2023-06-14 15:42,2024-02-01 17:21,,
16076853056,,Direct outbound. Tip from Aearis,No,0,Qualify,15,,No,Beck Technology,Jeffrey Bumb,,2023-06-15,TX,Dallas,Creators of construction estimating software giving insight into the preconstruction data lifecycle. Reimaging precon workflows through tech.,,79,2023-06-14 16:14,2023-12-15 09:47,,
16076853384,,MK working on getting conversation with CEO.,No,,B,40,,No,Payapps,Jeffrey Bumb,,,Victoria,Melbourne,Payapps is cloud-based construction software that allows quick and easy approval of standardised progress claims created by your supply chain.,,24,2023-06-14 16:29,2024-02-01 16:56,,
16082513771,,,,,,,,,gloamingpartners.com,,,,,,,,,2023-06-15 07:47,2024-01-31 15:04,,
16083090093,,DA Davidson banking. 15% growth. Minority raise.,No,1,A,10,No,Yes,Auction Edge,Jeffrey Bumb,2024-06-03,2024-06-28,WA,Seattle,"Auction Edge is the premier technology provider for independent auctions. Auction Edge was formed in the summer of 2012 through the integration of ASI, Auction Pipeline and Auto Lookout. In a brief amount of time, Auction Edge has created an e...",,95,2023-06-15 09:05,2024-01-16 15:59,,
16083090501,,,No,1,A,15,,No,RMS Cloud,Jeffrey Bumb,,,Victoria,Keilor Park,RMS Property Management System - One of the World's Trusted Property Management and Hotel Management Systems,,135,2023-06-15 09:10,2023-12-15 09:47,,
16083090805,,Tip from Blaise,No,,A,12,,,Meal Ticket,Jeffrey Bumb,,,ID,Boise,"Through actionable intelligence, Meal Ticket helps food manufacturers and distributors increase sales to independent street operators.",,,2023-06-15 09:15,2024-01-31 17:45,,
16086036826,,,,,,,,,Test Company,Jeffrey Bumb,,,,,test,,,2023-06-15 12:53,2023-12-15 09:47,,
16089769843,,Brought to us by GP Bullhound.,No,3.2,C,15,,,Listen First Media,Jeffrey Bumb,,2023-06-15,NY,New York,"Social analytics solutions for consumer brands to to optimize
brand perception on social media.",,62,2023-06-15 22:26,2023-12-15 09:47,,
16089770324,,Green relationship with lead banker who let us know this deal was coming to market in March.,No,5,C,27,,,NMX + GRT,Jeffrey Bumb,,2023-06-15,,,Wi-Fi connectivity software and solutions,,118,2023-06-15 22:54,2023-12-15 09:47,,
16095231534,,Process with Vista Point fell down. Opportunity to reengage if we develop an angle.,No,,B,,,Yes,Turno,Josh Ruder,,2023-06-16,CA,San Francisco,"Provider of property cleaning platform for vacation rentals, residential and commercial properties.",,,2023-06-16 09:19,2024-01-23 08:17,,
16095498352,,,No,3.1,Not Interesting,26,,,AccuHealth,Josh Ruder,,2023-06-16,TX,McAllen,Provider of remote patient monitoring and chronic care management solutions for primary care physicians.,,,2023-06-16 10:07,2024-01-23 08:22,,
16157084945,,,,,,,,,Loadsure US Ltd,,,,Greater London,London,Smart “All Risk” coverage: per load freight insurance in 40 seconds or less.,,,2023-06-19 11:41,2024-01-31 16:00,,
16158643865,,,No,5,C,11,,,Digitata Networks,Jeffrey Bumb,,2023-06-19,Gauteng,Sandton,Telecoms management solutions,,39,2023-06-19 14:21,2023-12-15 09:47,,
16158667630,,,No,,Not Interesting,,,,Geutebruck,Jeffrey Bumb,,,RP,Windhagen,Geutebruck GmbH is a company that operates in the Public Safety industry. It is a provider of intelligent and user-friendly video security software solutions and the associated hardware. The company serves its services to consumers and businesses Globally.,,141,2023-06-19 14:34,2024-01-31 14:41,,
16158900589,,,,,,,,,Katalyst Securities,Jeffrey Bumb,,,NY,New York,A leading independent brokerage firm specializing in private equity investments to finance the future.,,,2023-06-19 17:24,2023-12-15 09:47,,
16158901111,,,Yes,,Qualify,,,,Switch Automation,Jeffrey Bumb,,,New South Wales,Denver,Data platform for digital buildings,,55,2023-06-19 17:56,2024-01-31 16:27,,
16170092876,,Pipeline software deal to reach out to PA about in late July 2023.,No,10,Qualify,40,,,Truist - PA Weiner - SaaS Bank Tech Carve Out,Jeffrey Bumb,,2023-07-31,,,Carve out of two software businesses within a bank-tech organization.,,,2023-06-20 09:36,2023-12-15 09:47,,
16172802179,,,,,,,,,Rede Partners,,,,Greater London,London,"Rede Partners is a financial services company that provides comprehensive global fundraising services, strategic advisory consulting projects, and impact investing support to a select group of outstanding managers.",,,2023-06-20 14:34,2024-02-01 16:30,,
16172890691,,,,,,,,,about.me,,,,,,"Logan Abbott - Internet entrepreneur, cell phone and mobile technology expert. President of MyRatePlan, PhoneDog, and Wirefly.",,,2023-06-20 14:38,2023-12-15 09:47,,
16172941163,,,,,,,,,AavGo,,,,CA,Milpitas,"Astics, Inc. doing business as AavGo B.V. is a provider of Software as a Service-based hospitality operations management solutions. It gives hoteliers a unique way to deliver an enhanced guest experience that deepens engagement and loyalty to take back the guest relationship.",,51,2023-06-20 14:54,2024-01-31 17:47,,
16171140665,,,,,,,,,Betterspace,,,,TH,Martinroda,"Betterspace GmbH is a developer of a hotel management platform designed to revolutionize the everyday work of hoteliers and delight guests. The company's platform offers smart assistants for guest communication to energy management systems such as intelligent room control for the hotel network, enabling hotels and restaurants to increase revenues, lower operating costs, and automate processes.",,46,2023-06-20 14:54,2024-02-01 19:37,,
16173010991,,,,,,,,,Cardfree,,,,CA,Mill Valley,"Cardfree, Inc. is capabilities to engage customers via merchant-branded interfaces such as loyalty, mGifts, messaging, offers, and social media integration. The company offers complete, integrated commerce solutions to mobilize restaurants, hospitality, and other retail merchants. Its platform provides end-to-end order and pay technology with both on and off-premise solutions, including merchant-branded web and mobile apps, Order@Table + Pay@Table, Text-to-Pay, mobile drive-thru, and order-to-room for hotels and resorts, all with best-in-class customer insights.",,47,2023-06-20 14:54,2023-12-15 09:47,,
16172982022,,,,,,,,,Sertifi,,,,IL,Chicago,"Sertifi, Inc. is the leader in frictionless business, with innovative solutions for modernizing the last mile of the sales process. The company offers the fastest and most secure way to close business, from eSignatures to online payment capture. It offers agreement and authorization platforms built for businesses who need a more efficient and secure way to manage the full contract process.",,104,2023-06-20 14:54,2023-12-15 09:47,,
16173013020,,,,,,,,,Flamingo,,,,IL,Chicago,"HelloHealthy, LLC doing business as Flamingo Group, Inc. is an all-in-one solution for resident engagement needs. The company creates a seamless experience for both residents and management from automating event RSVPs and reminders to modernizing building communication with just-in-time event displays on digital signage to a complete wellness app featuring 3000+ workout videos, Community Life Platform wows residents.",,33,2023-06-20 14:54,2023-12-15 09:47,,
16173059689,,,,,,,,,Lavanda,,,,ENG,City of London,"Lavanda Ventures, Ltd. provides real estate management and letting services. The company builds a B2B technology platform that will power the next phase of innovation in residential asset management and urban hospitality. It offers services to both B2B and B2C.",,103,2023-06-20 14:54,2024-02-01 18:34,,
16172750885,,,,,,,,,HotelRunner,,,,DE,Wilmington,"HotelRunner, Inc. is a freemium, cloud-based online sales, digital marketing, and channel management platform that assists hotels and travel agencies tailor, streamlining, and improving online outreach. The company helps hotels and travel agencies transition from off to online through state-of-the-art technology and creates innovative sales channels, improves international brand recognition, reaches more customers, and boosts profits. It is the platform for online sales, management, and digital marketing activities for hotels, daily rentals, and travel agencies.",,101,2023-06-20 14:54,2023-12-15 09:47,,
16172912289,,,,,,,,,KickFin,,,,TX,Austin,"KickFin, Inc. developer of instant payment software designed to create closed-loop cash management. The company's software sends tips directly to employees' bank accounts without waiting or detours, enabling the business to tip out the entire team in a second instantly.",,34,2023-06-20 14:54,2023-12-15 09:47,,
16173001371,,,,,,,,,LaaSie,,,,NY,New York City,"Global Travel Solutions Group, Inc. doing business as LaaSie AI rewards direct bookings and loyalty the right way for hotels through instant gratification and AI. It drives guests to book directly by offering relevant, immediate, and personalized rewards.",,27,2023-06-20 14:54,2024-01-25 08:09,,
16173046103,,,,,,,,,IQWare,,,,CO,Castle Rock,"IQware, Inc. is a hospitality software that helps hotels and other lodging operations find, book, know, host, and keep guests. The company offers services like Training, Implementation, and Customization. It survived and thrived by listening to customers and maintaining a singular focus on the hospitality sector.",,57,2023-06-20 14:54,2023-12-15 09:47,,
16171077483,,,,,,,,,ROH,,,,NY,New York City,"ROH Platforms, Inc. is a proptech company. It built a revenue optimization platform that drives conversions, increases revenue, and enables real collaboration for the largest hospitality groups, asset owners, and its brands that manage over 500B in annual revenue.",,41,2023-06-20 14:54,2023-12-15 09:47,,
16172925979,,,No,,B,,,No,ResNexus,Jeremy Wohl,2024-02-07,,UT,Salem,Property management system for hospitality,,55,2023-06-20 14:54,2024-01-31 19:02,,
16172941165,,,,,,,,,MyDigitalOffice,,,,MD,Bethesda,"MyDigitalOffice.com, LLC (MDO) provides hoteliers with easy-to-use data visualization, process automation, and performance management software. The company also guides its clients in building sustainable strategies to enhance controls, standardization of functions, and reduce back-office expenses through efficiency creation.",,252,2023-06-20 14:54,2023-12-15 09:47,,
16172900241,,,,,,,,,SkyTouch,,,,AZ,Scottsdale,"SkyTouch Solutions, LLC is the provider of the used cloud-based hotel property management system. It offers SkyTouch Hotel OS, a platform that provides property, rate, and distribution management tools. The company provides visibility and control of operations through real-time, hotel guest experience, decision-making, and results at the property, owner, management company, and brand levels.",,137,2023-06-20 14:54,2024-02-01 16:42,,
16172921121,,"Too small as a standalone, but have a credentialed, young team and good traction in the EU.",,,Not Interesting,2,,Yes,Userguest,Josh Ruder,,2024-08-01,NH,Amsterdam,"Userguest.com B.V. is to provides hotels with technology, marketing tools, and data-driven smart recommendations to maximize its website's revenue. It offers hotel marketing, hotel software, conversion rate booster, and hotel conversion rate.",,16,2023-06-20 14:54,2023-12-15 09:47,,
16173031765,,,,,,,,,SkyPoint Cloud,,,,OR,Beaverton,"Fitforcloud, Inc. doing business as SkyPoint Cloud, Inc. is a provider of innovative data integration, analytics, and AI solutions that enable organizations to unleash the full potential of its data. The company brings people and data together, empowering teams across industries, including value-based healthcare, senior living, retail, hospitality, and financial services, to succeed through a stronger data culture.",,86,2023-06-20 14:54,2024-02-01 16:45,,
16172836189,,,,,,,,,Actabl,,,,DE,Wilmington,"ASG II Hospitality Holdings, LLC doing business as Actabl combines business and labor intelligence with a comprehensive operations platform. It give hoteliers insights to know what to do, the tools to do it, and the visibility to know it worked.",,195,2023-06-20 14:54,2023-12-15 09:47,,
16172982020,,,,,,,,,Anand Systems,,,,CA,Tracy,"Anand Systems, Inc. (ASI) is a hotel and motel software developer. The company offers full-featured hotel software with all features expected at a hotel front desk, back office and other POS stations such as restaurants, bars, and gift shops. It also provide a complete one-stop solution for hoteliers for all technical requirements.",,79,2023-06-20 14:54,2023-12-15 09:47,,
16173013019,,,,,,,,,Aptech,,,,PA,Pittsburgh,"Aptech Computer Systems, Inc. is a business intelligence, enterprise planning, and financial software and service provider. It can be deployed in the cloud, or on-premise at the client location, to support an entire hotel company's portfolio via the Internet for individual and consolidated back-office operations and financial reporting.",,103,2023-06-20 14:54,2023-12-15 09:47,,
16173013021,,,,,,,,,Akia,,,,CA,San Francisco,"The Akia Syndicate is an artificial intelligence-powered hotel messaging service that enables hotels to streamline operations and facilitate contactless options for check-in, on-property communications, and reputation management. Build customer journeys without dealing with developers or designers.",,29,2023-06-20 14:54,2023-12-15 09:47,,
16171077482,,,,,,,,,BluIP,,,,NV,Las Vegas,"BluIP, Inc. is a wholesale cloud-based voice and IP provider servicing a broad range of industries including hospitality, financial, and communications companies among others. The company provides business consulting services on a contract or fee basis. It provides an intuitive platform that makes it easy for companies to connect with customers, improving customer delight and loyalty.",,58,2023-06-20 14:54,2024-02-01 17:44,,
16172941737,,,,,,,,,Breezeway Homes,Jeffrey Bumb,,,MA,Boston,"Breezeway Homes, Inc. is a mobile solution for intelligent property care and maintenance. The company offers services elevating the way homeowners care for and maintain homes. Its client's leverage Breezeway's integrated platform to conduct inspections, monitor property cleaning, and readiness, and coordinate tasks with internal staff or remote service partners.",,152,2023-06-20 14:54,2024-02-01 19:52,,
